,RASDSSinfo,DecSDSSinfo,zSDSSinfo,HalphaSDSSline [1e-17*erg/cm^2/s],OIII5007SDSSline [1e-17*erg/cm^2/s],OIII4959SDSSline [1e-17*erg/cm^2/s],HbetaSDSSline [1e-17*erg/cm^2/s],HdeltaSDSSline [1e-17*erg/cm^2/s],N6548SDSS [1e-17*erg/cm^2/s],N6584SDSS [1e-17*erg/cm^2/s],S6717SDSSline [1e-17*erg/cm^2/s],S6731SDSSline [1e-17*erg/cm^2/s],OII3726SDSSline [1e-17*erg/cm^2/s],OII3729SDSSline [1e-17*erg/cm^2/s],OI6300SDSSline [1e-17*erg/cm^2/s],HalphaSDSSline_ERR,OIII5007SDSSline_ERR,OIII4959SDSSline_ERR,HbetaSDSSline_ERR,HdeltaSDSSline_ERR,N6548SDSS_ERR,N6583SDSS_ERR,S6717SDSSline_ERR,S6731SDSSline_ERR,OII3726SDSSline_ERR,OII3729SDSSline_ERR,OI6300SDSSline_ERR,LOG_OH+12_T04_med,LOG_OH+12_T04_avg,Mstaravg_SDSStotlgm,Mstarmed_SDSStotlgm,Dn4000SDSSindx ,D4000SDSSindx ,Dn4000SDSSindx_err,D4000SDSSindx_err,petroRad,petroRadE,petroR50,petroR50E,petroR90,petroR90E,PETRO_MASS,MODEL_MASS,FIBER_MASS,U_PETRO_ABSMAG,G_PETRO_ABSMAG,R_PETRO_ABSMAG,I_PETRO_ABSMAG,Z_PETRO_ABSMAG,SFR_flag_all,totalSFR_Avg,totalSFR_Med,sSFR_avg_all ,sSFR_med_all ,sSFR_flag_all,fibSFR_avg_all,fibSFR_med_all,fibsSFR_avg_all,fibsSFR_med_all
101,132.73586,36.33538,0.024997178,2117.4465,105.30996,34.70968,368.1992,68.45668,333.0395,1004.52405,322.30078,270.20395,224.21445,124.720924,46.2487,16.867325,4.1973977,3.678141,5.846635,3.982544,2.9518776,8.903535,5.9256287,5.6178784,15.442753,10.791147,3.8762262,9.129941,9.139765,10.343539,10.329513,1.3047224,1.4781185,1.3047224,0.010565147,15.534399,0.5092927,7.2568216,0.017493764,15.285255,0.092384174,20519903000.0,17496398000.0,1487471700.0,-18.463161,-20.065985,-20.672138,-20.979012,-21.074152,0.0,0.5658301,0.5658301,-9.81762,-9.848222,0,0.5124106,0.48318422,-8.95057,-8.972052
102,237.26689,42.84678,0.035861943,1013.31665,133.08954,49.27964,254.45142,55.173035,111.01158,334.83655,215.96147,155.10606,214.90271,360.27524,36.28056,11.680473,6.1951966,5.4575934,6.582731,5.510084,2.3051677,6.9529104,6.521489,6.0902267,14.015061,16.172876,4.929937,8.925292,8.926322,10.231618,10.218343,1.3282324,1.5267316,1.3282324,0.012556329,5.5961576,0.14314757,2.4383948,0.020947238,7.5665727,0.1464952,14861000000.0,16410378000.0,3648683000.0,-18.355133,-19.671867,-20.312136,-20.610344,-20.849115,0.0,-0.034699906,-0.034699906,-10.30907,-10.357905,0,-0.502076,-0.53343266,-10.14561,-10.17123
103,167.2064,8.643809,0.041958183,1026.4347,69.03226,26.33852,241.31114,50.006844,142.97949,431.25916,191.70929,149.2264,125.453026,131.29012,24.374542,9.22396,3.2786117,2.818367,4.303081,3.325341,1.6586019,5.0027213,3.7514362,3.6842127,6.3357744,6.582342,2.6704035,9.0500345,9.060136,10.046304,10.034577,1.3178053,1.5446517,1.3178053,0.013145377,4.3669024,0.08196194,1.9099609,0.013417311,5.008466,0.09137899,10411503000.0,11193653000.0,3400684500.0,-18.130728,-19.303425,-19.917387,-20.229261,-20.419374,0.0,0.1863301,0.1863301,-9.8958,-9.9310665,0,0.036706228,0.022925833,-9.56884,-9.590269
104,146.16812,39.385307,0.040586796,346.98386,14.254383,7.3699474,67.46954,18.7767,36.72261,110.76387,37.849083,27.03981,16.334879,13.898751,5.978442,5.995892,3.2445493,3.21017,3.5909214,3.7913158,1.2576696,3.793418,3.1657739,3.1298962,6.8667135,6.7780666,2.8880105,-99.9,-99.9,10.737556,10.724505,1.306556,1.5350817,1.306556,0.020695731,18.363539,0.39162764,8.450105,0.06269061,17.350784,0.27633646,38360887000.0,53244105000.0,3047891200.0,-19.1688,-20.705238,-21.369267,-21.618444,-21.748367,0.0,0.3164601,0.3164601,-10.45336,-10.480357,0,-0.11965281,-0.15679902,-9.615487,-9.651599
105,135.49623,33.534836,0.043992963,1433.816,99.33052,34.399467,289.21713,64.975525,292.0797,880.97986,200.4826,184.57338,119.637596,100.26741,27.342093,9.075227,3.028943,2.7249126,3.7411916,3.1053867,2.0005236,6.0340347,3.4861047,3.4322205,5.1938386,5.2747426,2.6534123,-99.9,-99.9,10.37248,10.360919,1.2379744,1.3917743,1.2379744,0.0064572426,5.9376397,0.14055236,2.5709813,0.014204487,6.980619,0.09316353,20074650000.0,21655140000.0,4651620400.0,-18.501514,-19.858656,-20.538227,-20.88124,-21.10562,0.0,0.5227101,0.5227101,-9.89097,-9.92862,0,0.37385193,0.37293056,-9.364448,-9.36414
106,145.46233,12.183763,0.022788025,4102.184,360.2298,120.33306,1132.0992,287.65836,447.82465,1350.7426,660.9669,529.24786,1055.2728,901.6342,62.04712,32.12367,8.372718,6.497856,13.571156,7.6214247,4.3960094,13.259365,10.279568,9.101936,20.766277,20.269999,4.892968,9.011885,9.029252,9.839295,9.820281,1.0866028,1.1374493,1.0866028,0.0031496945,10.562196,0.23498757,3.8641639,0.07038103,13.983863,0.39157608,9811425000.0,9544014000.0,1096020100.0,-18.666212,-19.67929,-20.16836,-20.393044,-20.519028,0.0,-0.1229799,-0.1229799,-9.99936,-10.0353155,0,-0.60314906,-0.6558253,-9.5237,-9.536612
107,116.51001,18.71715,0.046193097,279.9379,35.35535,2.6655362,63.736046,0.0,65.18711,196.61935,45.925404,37.165653,80.984634,46.41483,18.540543,8.224304,5.4097857,5.22261,5.1422124,-0.74361956,2.53554,7.6477666,6.128623,6.385098,10.463304,10.38386,5.644791,-99.9,-99.9,10.958134,10.94542,1.1085966,1.2290463,1.1085966,0.0091104,11.399827,0.25417084,4.693678,0.1706916,14.165329,1.1342794,68978990000.0,80573100000.0,10957598000.0,-19.68725,-21.215027,-21.902752,-22.207216,-22.385557,0.0,1.0643501,1.0643501,-9.945479,-9.958303,0,1.0397427,1.0433259,-9.134549,-9.130078
108,148.10657,34.90883,0.044644594,894.72815,32.818558,13.161757,171.00417,32.27186,126.802376,382.4652,130.9087,113.27363,53.199135,56.802116,17.733742,8.645995,2.6565468,2.370232,3.8982306,2.673235,1.531044,4.617977,3.184567,3.8039885,4.460675,4.3796725,2.2729015,9.149291,9.157405,10.201674,10.188841,1.290823,1.4774123,1.290823,0.014073579,6.646634,0.13745742,2.8251152,0.025479613,8.196505,0.17257608,13661037000.0,15208022000.0,3007481000.0,-18.26862,-19.386679,-20.066055,-20.390867,-20.604322,0.0,0.5028001,0.5028001,-9.735149,-9.761446,0,0.48352093,0.46436727,-9.10713,-9.131721
109,221.43797,51.580814,0.029626794,3323.4102,186.45778,77.65532,390.33282,4.6380725,880.67535,2656.3203,562.5973,562.55554,213.77759,226.03,131.18153,32.791138,11.583912,11.036526,11.703433,8.482546,8.651096,26.093674,16.520447,16.575312,20.65306,19.777548,12.565891,-99.9,-99.9,10.9376955,10.924791,1.3514576,1.5838097,1.3514576,0.0072569875,15.093667,0.6651666,6.207129,0.032314666,17.654314,0.19944327,75692710000.0,71252574000.0,8872142000.0,-19.795298,-21.361526,-22.015457,-22.330214,-22.542421,0.0,1.1324701,1.1324701,-9.84957,-9.861681,0,1.0706421,1.1069399,-9.083599,-9.0470495
110,165.77748,43.62153,0.04888238,1353.6306,87.977234,29.12043,302.92474,71.84961,278.12222,838.88086,144.7624,160.52391,160.25713,77.43748,25.102873,11.465368,3.6064749,3.2358737,4.852706,3.5629377,2.5350988,7.6464353,3.7908118,3.925528,6.6371946,6.175986,2.7525308,-99.9,-99.9,10.195046,10.186593,1.1520146,1.2628893,1.1520146,0.0062071467,5.1007075,0.05824614,2.0890656,0.013708978,6.219628,0.09049166,13180644000.0,15069815000.0,4085650700.0,-18.71854,-19.800001,-20.347633,-20.605104,-20.78753,0.0,0.5667401,0.5667401,-9.66228,-9.6926155,0,0.40768394,0.40383208,-9.247925,-9.248296
